,data_value
54711,1392013162
54712,868604565
54713,2071991473
54714,1120847525
54715,291544577
54716,391484867
54717,1441495996
54718,1747732963
54719,1204316230
54720,1465376178
54721,1571229352
54722,1519083731
54723,290806807
54724,489060686
54725,1083193356
54726,185593799
54727,1912190883
54728,952300165
54729,951545304
54730,1119266646
54731,1079239685
54732,1057553939
54733,1011929956
54734,926369399
54735,1155373667
54736,102522273
54737,1474082273
54738,1883472898
54739,1636342670
54740,2139764070
54741,749373503
54742,2016366934
54743,1500788092
54744,1197094220
54745,476654069
54746,886176239
54747,1573783547
54748,1813948922
54749,1734916046
54750,872604734
54751,100537616
54752,1314431935
54753,1681746630
54754,80550524
54755,497006933
54756,389504312
54757,1278398857
54758,2085895452
54759,693800859
54760,462204482
54761,1399346050
54762,1394294142
54763,434284394
54764,1817561110
54765,952745750
54766,591988514
54767,1488126102
54768,322461808
54769,1372683309
54770,1470637258
54771,1992261089
54772,1056375264
54773,1063961042
54774,1389552535
54775,1078076353
54776,1270384183
54777,1627898605
54778,502345478
54779,1458682607
54780,2033093431
54781,2122660822
54782,699892460
54783,1296225991
54784,1036442861
54785,662067754
54786,1194548070
54787,1049460181
54788,1213761491
54789,324834774
54790,1785502852
54791,1236793978
54792,1982695982
54793,2122002760
54794,2020646946
54795,1261665261
54796,1355004215
54797,77546812
54798,1385952509
54799,1544257316
54800,1017982675
54801,1467558460
54802,1984699898
54803,1306243161
54804,1088451792
54805,1035623206
54806,1846506959
54807,628267016
54808,732527822
54809,2096126751
54810,816745769
54811,1120042801
54812,1186138369
54813,332806881
54814,218481220
54815,412482057
54816,1232466236
54817,1118973693
54818,1615754700
54819,445734156
54820,621295743
54821,1624872910
54822,1175538304
54823,186362710
54824,524126400
54825,2111436579
54826,1986146498
54827,179677691
54828,1645240664
54829,712226286
54830,1837009493
54831,509989213
54832,448059698
54833,1643087567
54834,1147167663
54835,631947907
54836,780184057
54837,1644166144
54838,354237961
54839,455367111
54840,1133933997
54841,879609877
54842,967367566
54843,2131800849
54844,451596152
54845,962350044
54846,2046935212
54847,1553289592
54848,917942740
54849,601377378
54850,1176868482
54851,1603846860
54852,175217545
54853,1782679828
54854,1199099285
54855,1442699597
54856,1859081299
54857,1277168765
54858,1283481500
54859,934212729
54860,847428082
54861,660262791
54862,424706264
54863,1523281235
54864,871022957
54865,291970441
54866,1349500787
54867,1224638298
54868,1507154659
54869,1470253356
54870,114859778
54871,2103417171
54872,155343026
54873,844837214
54874,254938505
54875,484431116
54876,1448955827
54877,1294881642
54878,1324609320
54879,1986950388
54880,2128583781
54881,2089371076
54882,868449698
54883,246741318
54884,1125831014
54885,1312083777
54886,1921547441
54887,1538554461
54888,628265930
54889,192947609
54890,1033166913
54891,1706470261
54892,1315220445
54893,1875732856
54894,253031171
54895,1203784614
54896,1162696576
54897,478974624
54898,1803883764
54899,378862031
54900,1971759008
54901,2067516345
54902,270328144
54903,1740490698
54904,177869055
54905,1134110339
54906,40515326
54907,651979051
54908,1023976589
54909,1029742177
54910,1499265269
54911,893188981
54912,1115374496
54913,426261110
54914,616176235
54915,573382658
54916,351951727
54917,1235307320
54918,160664538
54919,689020791
54920,1596438296
54921,970039932
54922,1839737384
54923,2059551680
54924,1951538212
54925,1134203858
54926,2031564786
54927,1631620254
54928,878755589
54929,1091672961
54930,2053968686
54931,226154954
54932,1362546936
54933,1056038261
54934,993193223
54935,1885451095
54936,788246297
54937,1365330893
54938,779571022
54939,651904221
54940,1449021081
54941,1089953122
54942,294864902
54943,1681788941
54944,1210590298
54945,1093616965
54946,51547810
54947,655669110
54948,1494687669
54949,468842741
54950,982368864
54951,769193792
54952,808029418
54953,784543625
54954,182684289
54955,1526491500
54956,1496467300
54957,2062594480
54958,1727847077
54959,1648499974
54960,570684630
54961,699689506
54962,2139044
54963,123952787
54964,1706612679
54965,2065407620
54966,39457659
54967,769645194
54968,739659192
54969,723629009
54970,1670113320
54971,360940309
54972,1380480337
54973,2110080199
54974,1021324499
54975,456859534
54976,677256385
54977,377058667
54978,902318953
54979,517514708
54980,1977918869
54981,830274225
54982,1637101792
54983,1034915808
54984,90215047
54985,1562207856
54986,1292771754
54987,931104707
54988,1859658860
54989,1047509909
54990,1811862808
54991,1736796715
54992,210960460
54993,1014236967
54994,1260675866
54995,1290221652
54996,1137301293
54997,1003534535
54998,786575867
54999,1807957873
55000,852317549
55001,865761499
55002,1616548683
55003,1834978122
55004,586630926
55005,997305993
55006,1513220229
55007,2021331027
55008,2006539854
55009,1911517552
55010,1246108596
55011,530088994
55012,1299936394
55013,858527644
55014,469834986
55015,1212753203
55016,1157151061
55017,515116916
55018,80007220
55019,498997791
55020,1550669381
55021,1125013860
55022,1256836215
55023,1567471965
55024,513826531
55025,1365487889
55026,1559960029
55027,1929842440
55028,77654956
55029,364478424
55030,217219120
55031,1568531559
55032,859870746
55033,88510052
55034,1463896282
55035,53937660
55036,1261840152
55037,1852094753
55038,1007858688
55039,661126336
55040,47681088
55041,112873924
55042,1296649934
55043,328650588
55044,345499846
55045,1754061311
55046,1453963876
55047,1526667281
55048,1763880817
55049,1140735881
55050,923374102
55051,1577502837
55052,1992656175
55053,1672424935
55054,232676521
55055,86937276
55056,2090250737
55057,1581395830
55058,2034533430
55059,1693469421
55060,372885868
55061,36091452
55062,1385485716
55063,906164848
55064,1579997323
55065,165292509
55066,1231186654
55067,2060173086
55068,191391041
55069,1735993149
55070,168795307
55071,475361387
55072,65794856
55073,1035144715
55074,2064013525
55075,693608730
55076,1341500033
55077,1270556324
55078,1917383319
55079,308522579
55080,2104656802
55081,1032832610
55082,1207540611
55083,294754205
55084,1922109728
55085,1654507613
55086,1214430781
55087,1185352449
55088,982166047
55089,750161919
55090,1378052795
55091,844158132
55092,163911546
55093,1511320838
55094,350394558
55095,1730157207
55096,1887591736
55097,1880758904
55098,226608305
55099,1485821778
55100,1431905198
55101,1637017697
55102,833855433
55103,410313021
55104,1753851732
55105,606584362
55106,43256733
55107,567434844
55108,111053931
55109,1233275807
55110,1738627644
55111,839077850
55112,1415116534
55113,1997442736
55114,692607273
55115,1152913529
55116,573195851
55117,1112689279
55118,1681538925
55119,1321195909
55120,60891269
55121,1908123382
55122,118329122
55123,324853347
55124,1837458843
55125,928405423
55126,450088659
55127,2075835942
55128,617249380
55129,2113694
55130,1879709449
55131,14065436
55132,1422346613
55133,211638428
55134,1230706366
55135,1120140736
55136,1690773124
55137,1286777475
55138,1705190850
55139,1146674570
55140,1468388259
55141,1416653792
55142,920002275
55143,134087448
55144,1239722094
55145,1408429984
55146,1535848902
55147,255271907
55148,134025320
55149,1025396860
55150,1423350218
55151,723720462
55152,537032089
55153,248411225
55154,4599671
55155,1448832384
55156,1911676059
55157,1553955740
55158,227312017
55159,1636232651
55160,615901658
55161,2132135582
55162,1771933718
55163,1902466148
55164,614194777
55165,1173924446
55166,1596697365
55167,1548549272
55168,841161056
55169,1190995408
55170,1848496830
55171,1477767879
55172,1429332483
55173,204243932
55174,275943587
55175,841351047
55176,854535720
55177,949897234
55178,330045170
55179,997738338
55180,160859963
55181,789312615
55182,902465272
55183,1386936660
55184,1585834601
55185,1065110769
55186,813717106
55187,796218834
55188,378761170
55189,1973138530
55190,618720659
55191,1253159839
55192,454267841
55193,2085906065
55194,338597671
55195,1632278917
55196,588200546
55197,526297579
55198,654033500
55199,1389692402
55200,462453951
55201,810239105
55202,1407989693
55203,39328178
55204,2083114183
55205,718842300
55206,1200902280
55207,1772594390
55208,603822435
55209,977535206
55210,608778437
55211,1916347463
55212,1483748819
55213,157773845
55214,1258119921
55215,1336793346
55216,1530316298
55217,562804658
55218,1076224671
55219,2023815818
55220,2076666222
55221,799496570
55222,1833451288
55223,1242658210
55224,2046553963
55225,1249609207
55226,2104323972
55227,530058829
55228,851084483
55229,690268055
55230,1346013576
55231,677195452
55232,1991223128
55233,182590188
55234,330791931
55235,134659112
55236,984026111
55237,1574736625
55238,158619805
55239,1061301546
55240,84880961
55241,1018043951
55242,2041959044
55243,478620379
55244,1449503600
55245,1062694972
55246,1208809270
55247,136217099
55248,1606749144
55249,1323440904
55250,292018111
55251,102240475
55252,1706736963
55253,362003278
55254,86051941
55255,340048749
55256,1745914669
55257,1307696166
55258,1187601967
55259,380197724
55260,323191244
55261,678772410
55262,1033790180
55263,1094614376
55264,1826693505
55265,804232407
55266,1951004118
55267,478304326
55268,769111387
55269,193281142
55270,1333265931
55271,1782023089
55272,1703406315
55273,1014070402
55274,1893239555
55275,1790829814
55276,1968227881
55277,1945004878
55278,1714782699
55279,44027152
55280,1931731727
55281,1178659961
55282,928094019
55283,761959797
55284,428439082
55285,1839744661
55286,1121404832
55287,514205904
55288,1155422129
55289,1106867540
55290,2054107709
55291,2109922138
55292,968941046
55293,258019859
55294,1279081836
55295,1047895758
55296,1574954351
55297,2090040653
55298,2069292540
55299,216835699
55300,1776689214
55301,2031193675
55302,1368027049
55303,1607377483
55304,508708616
55305,1485452789
55306,1014008996
55307,742109339
55308,1826188471
55309,1642227734
55310,1690475644
55311,2044571727
55312,1463247209
55313,116874260
55314,1470271849
55315,536315788
55316,1538736808
55317,1835521056
55318,1804924627
55319,630885125
55320,209809172
55321,328891830
55322,978883456
55323,1687379036
55324,847218111
55325,1618721255
55326,1160109410
55327,1792948142
55328,750399295
55329,1939026173
55330,2110447611
55331,575339768
55332,1282259672
55333,281496297
55334,518179239
55335,481898513
55336,882049324
55337,1528206999
55338,1921382124
55339,1274499817
55340,1828696979
55341,1956944559
55342,2073302160
55343,921063682
55344,1703635278
55345,255671942
55346,302082766
55347,1091551536
55348,869769530
55349,1905800021
55350,994459982
55351,1628034485
55352,770857760
55353,1429221390
55354,24827698
55355,1709506475
55356,1921030038
55357,1660619609
55358,825739438
55359,700111294
55360,538573418
55361,567415071
55362,1362719974
55363,1896801422
55364,873459597
55365,1857154713
55366,917743743
55367,1351205282
55368,1828693261
55369,1913178267
55370,850168868
55371,1489270430
55372,345483179
55373,2132853978
55374,1298569937
55375,1983677300
55376,1128615350
55377,1690349365
55378,44163753
55379,774307394
55380,900895510
55381,1197927308
55382,1973496830
55383,146414665
55384,1434313202
55385,1339309760
55386,919551262
55387,1493478590
55388,104134297
55389,557355791
55390,607989810
55391,1286596356
55392,216696402
55393,1781159891
55394,107566990
55395,1883764996
55396,1753346461
55397,1260293809
55398,1395449803
55399,1472030861
55400,1753210889
55401,1430590466
55402,1812383744
55403,263569808
55404,1479184796
55405,1968331381
55406,1949502255
55407,1629517209
55408,1564209367
55409,1777672219
55410,1303451523
55411,2064022812
55412,1573257698
55413,359445928
55414,754686818
55415,1395619214
55416,390066887
55417,372945152
55418,1758604678
55419,1122550428
55420,1762206363
55421,472751917
55422,1932497529
55423,2013225657
55424,1421230134
55425,1111403794
55426,974831610
55427,2041375190
55428,318414628
55429,1717267173
55430,2084267834
55431,2094154579
55432,940532409
55433,619968471
55434,893561026
55435,1547878207
55436,1193159590
55437,635606088
55438,1100464040
55439,1798680831
55440,1645793793
55441,357489767
55442,819239112
55443,242009433
55444,396030823
55445,1239279872
55446,1104825782
55447,822059150
55448,1731322470
55449,2004266837
55450,843299855
55451,1527310458
55452,1761730680
55453,1797965656
55454,1010210768
55455,1132532271
55456,1496423879
55457,1594973765
55458,1097770592
55459,870310204
55460,2074130423
55461,1377019648
55462,569281783
55463,1506611671
55464,2047277166
55465,560547115
55466,246251347
55467,764713628
55468,1209296262
55469,1967417375
55470,2049830050
55471,1768885245
55472,1572357793
55473,1271874292
55474,1886006618
55475,1077045403
55476,377765211
55477,1762023360
55478,1490254052
55479,2058146672
55480,92127634
55481,763774793
55482,349802495
55483,1687608028
55484,219368429
55485,100185878
55486,761280628
55487,1112397797
55488,749542337
55489,1377717379
55490,382794150
55491,708244078
55492,1011227249
55493,1644001277
55494,858428573
55495,202922375
55496,640979034
55497,101302956
55498,626003898
55499,1471540084
55500,1660343871
55501,637908735
55502,989765383
55503,291033859
55504,876387436
55505,100153483
55506,2076782951
55507,909704240
55508,2041749913
55509,651469076
55510,213699973
55511,501579249
55512,1960944457
55513,61645456
55514,425182397
55515,2138834922
55516,1750685932
55517,1165761180
55518,404237184
55519,1242502816
55520,1199087561
55521,356007312
55522,1216382063
55523,2057411859
55524,465589050
55525,289765507
55526,1939763370
55527,1879159839
55528,267977949
55529,121337928
55530,1564361091
55531,1258818616
55532,1811823749
55533,1080844915
55534,1348973089
55535,1248781518
55536,620768663
55537,815486221
55538,1173240598
55539,1017376205
55540,1530498226
55541,1742158158
55542,1841310323
55543,1683373886
55544,1632144446
55545,282293628
55546,491331014
55547,752393183
55548,1933301270
55549,1160938324
55550,1956115251
55551,2107825055
55552,229164153
55553,1380778924
55554,1434825908
55555,1430696698
55556,1152264122
55557,543717992
55558,1171650717
55559,1218566879
55560,970283138
55561,1443221152
55562,1994555850
55563,2115215696
55564,945899868
55565,860523620
55566,2072180101
55567,641493969
55568,1080335418
55569,1294403769
55570,1203688374
55571,608004722
55572,548740328
55573,121191618
55574,201879753
55575,2123417215
55576,1269193803
55577,491847230
55578,1374883837
55579,1033148869
55580,1576462395
55581,1793252308
55582,1591930918
55583,455819267
55584,93676992
55585,1478438753
55586,1479778796
55587,287812336
55588,297927829
55589,1209343886
55590,1344043238
55591,1838545255
55592,543341252
55593,391674708
55594,1654668573
55595,870063301
55596,1703586683
55597,722308643
55598,741953345
55599,533458639
55600,700431206
55601,731355939
55602,94706070
55603,2067975695
55604,100830837
55605,1611370857
55606,1866505791
55607,157164756
55608,1302954968
55609,1129963620
55610,744294870
55611,1630385407
55612,746377865
55613,871859479
55614,1172491230
55615,1893280862
55616,1008847022
55617,1554869956
55618,1725583019
55619,546232806
55620,1620597533
55621,479783288
55622,458264202
55623,1725667410
55624,1530136445
55625,1754753421
55626,598908099
55627,1026427290
55628,328358926
55629,453828755
55630,1652291498
55631,1519799640
55632,1183844256
55633,306469931
55634,331614352
55635,1841044933
55636,1767396436
55637,943761242
55638,83114607
55639,2111304265
55640,1496223508
55641,1758278594
55642,1289938976
55643,2046172194
55644,1338027786
55645,1834338024
55646,816043636
55647,321648259
55648,1157167618
55649,1503172505
55650,2146369351
55651,1906884386
55652,1670097111
55653,1038453084
55654,767211228
55655,1229095291
55656,2094496241
55657,1736443739
55658,2096885408
55659,1111056908
55660,784656883
55661,304800160
55662,1277301251
55663,1627911264
55664,14090881
55665,231745357
55666,952712160
55667,432757106
55668,317272324
55669,488858193
55670,1988794648
55671,1844400662
55672,1439906542
55673,917695287
55674,1828015776
55675,982817375
55676,1567449316
55677,1803568075
55678,16744303
55679,829920434
55680,560842107
55681,652246119
55682,698875201
55683,784383823
55684,1951238218
55685,245107878
55686,156736897
55687,1762991643
55688,1756276260
55689,1054024694
55690,1409359682
55691,616704925
55692,1277039090
55693,1391045243
55694,948221707
55695,534987151
55696,181712516
55697,728314246
55698,1090701988
55699,1215740112
55700,656582747
55701,1067352018
55702,1101187611
55703,1497278436
55704,2038502595
55705,909303197
55706,617551980
55707,1255924976
55708,51186999
55709,500042939
55710,100805709
55711,753217478
55712,497923040
55713,192881346
55714,1495184786
55715,1407937912
55716,557624787
55717,1691956057
55718,132329670
55719,1975899370
55720,1508285933
55721,162309006
55722,1760733628
55723,1483260355
55724,1085388194
55725,61270953
55726,974590273
55727,2023909545
55728,724102461
55729,1901208357
55730,459938953
55731,1930012246
55732,1295448238
55733,735093974
55734,1380080296
55735,121340234
55736,1628529923
55737,210037099
55738,1840901310
55739,431317613
55740,904654166
55741,674699470
55742,1362631483
55743,1485324
55744,772757495
55745,1506178477
55746,2008305067
55747,272042433
55748,2134238364
55749,520829347
55750,50167551
55751,1494350072
55752,2115285951
55753,163138641
55754,1796189770
55755,60548874
55756,1966197773
55757,1417579514
55758,847306603
55759,1909256736
55760,57544206
55761,748825803
55762,504585661
55763,793264524
55764,1755746364
55765,1258565801
55766,1749704790
55767,114367900
55768,2105527624
55769,348175967
55770,1753173906
55771,1313474399
55772,2003792368
55773,1844344242
55774,676685274
55775,88475040
55776,1949046169
55777,232032933
55778,772361903
55779,1759813423
55780,702042202
55781,241067158
55782,241713187
55783,237737318
55784,2113508880
55785,1927151118
55786,1115922822
55787,1378888955
55788,106402696
55789,255753927
55790,2051260695
55791,342149307
55792,1700492064
55793,1606065456
55794,1401478706
55795,1574533210
55796,579119233
55797,1388071724
55798,1309174782
55799,1847208698
55800,1890371681
55801,143636737
55802,1672082821
55803,796215007
55804,1177176750
55805,1418924603
55806,1824955365
55807,1183116314
55808,804307972
55809,1128501600
55810,282553081
55811,15255375
55812,1247786321
55813,1234436973
55814,348145298
55815,1931361193
55816,870728203
55817,2044244508
55818,1202563305
55819,1362578376
55820,1435876393
55821,411439055
55822,2045213885
55823,945033835
55824,162534024
55825,113552752
55826,68577639
55827,474874310
55828,437154061
55829,1402897116
55830,2007666968
55831,352383246
55832,1544584613
55833,1073486968
55834,1606685975
55835,11586067
55836,1921261986
55837,765687943
55838,386643777
55839,527266110
55840,30810979
55841,886574436
55842,1138661336
55843,896602814
55844,1784865058
55845,365315140
55846,54218626
55847,961909144
55848,1630323947
55849,438595337
55850,1272336065
55851,273671505
55852,248688628
55853,1497093815
55854,1228567119
55855,819005600
55856,996491666
55857,6365851
55858,1692871421
55859,48782636
55860,1792072136
55861,1680579398
55862,108045683
55863,781950606
55864,606703799
55865,1171244760
55866,803276980
55867,233812899
55868,2092427412
55869,1168743180
55870,194681423
55871,513832184
55872,1697610407
55873,901293015
55874,1358834508
55875,263271171
55876,192339425
55877,489874648
55878,795391409
55879,949460691
55880,1846928311
55881,2103076816
55882,1130706815
55883,2120224169
55884,1147259791
55885,151976036
55886,1510361273
55887,671899194
55888,130973802
55889,1705078053
55890,1077355756
55891,1602743651
55892,1633041505
55893,1440646405
55894,702025321
55895,1168654746
55896,513204488
55897,1424696485
55898,53322947
55899,370907761
55900,93104374
55901,1347729271
55902,946500152
55903,1140981920
55904,550505146
55905,967570656
55906,2001321587
55907,1794060936
55908,63072195
55909,1386962954
55910,459565219
55911,1209134297
55912,1130120807
55913,6589530
55914,2007111866
55915,1790149658
55916,1514709314
55917,1990424569
55918,435708947
55919,846543968
55920,13124170
55921,794567181
55922,1430113702
55923,516533595
55924,2076574212
55925,2057066036
55926,421584967
55927,699104894
55928,885784824
55929,507436749
55930,1066161710
55931,1367402876
55932,915402617
55933,235326956
55934,1778326204
55935,1113830850
55936,1423919107
55937,347951871
55938,1694357925
55939,940760778
55940,464870616
55941,1222645301
55942,2136916003
55943,1794579841
55944,1224712472
55945,788831767
55946,2098984262
55947,1205818033
55948,855858122
55949,1033935742
55950,1097786564
55951,1799776604
55952,1579961378
55953,1362455768
55954,1439710801
55955,245248548
55956,89194585
55957,1616285668
55958,445079046
55959,1443688150
55960,1436695830
55961,62076610
55962,584562613
55963,1126554860
55964,1838904815
55965,417562855
55966,1064519812
55967,19859412
55968,224972187
55969,601200023
55970,1256700614
55971,113800103
55972,1601452351
55973,1049745759
55974,987320688
55975,553319482
55976,1774855040
55977,1947401378
55978,1682937781
55979,1232849956
55980,1148917042
55981,1251090894
55982,1927077809
55983,1478492581
55984,1334482287
55985,52326796
55986,690580611
55987,631114381
55988,19149912
55989,1832454946
55990,1996756875
55991,950466980
55992,142229632
55993,1123824710
55994,2139149266
55995,1768569522
55996,123724863
55997,1375777102
55998,2080520373
55999,555971200
56000,732347353
56001,910564170
56002,89409365
56003,1711782977
56004,1975980951
56005,629780441
56006,814782758
56007,504212689
56008,866496082
56009,1297527965
56010,1421883261
56011,295544525
56012,812394529
56013,2077935349
56014,44110174
56015,324566861
56016,1500448205
56017,873944962
56018,217457038
56019,964177523
56020,632167763
56021,18385546
56022,1779958485
56023,1729634513
56024,601127508
56025,1095446016
56026,1951123952
56027,657363934
56028,297585427
56029,502137741
56030,182587964
56031,931881118
56032,1645122271
56033,1266030114
56034,1974498204
56035,1765402297
56036,1052328842
56037,1552388463
56038,1440391120
56039,7380400
56040,786622321
56041,945962096
56042,1475997360
56043,912672732
56044,1050208654
56045,191274779
56046,1444984982
56047,677737114
56048,1412409418
56049,1126548890
56050,1734742446
56051,1236035335
56052,1900886257
56053,713874677
56054,830423817
56055,497161391
56056,929306721
56057,1886350525
56058,1158462990
56059,1913791871
56060,861103983
56061,2080625350
56062,1851958332
56063,1017285039
56064,1525589618
56065,888914791
56066,1305441456
56067,457938620
56068,1023675843
56069,580958550
56070,1223012460
56071,465556565
56072,1834585873
56073,1383435596
56074,247475877
56075,1383317272
56076,1601546021
56077,1118548721
56078,2124035319
56079,1211609739
56080,1529171081
56081,1256030871
56082,536334927
56083,825426773
56084,741474788
56085,1453468117
56086,1617446867
56087,1415650335
56088,1165379228
56089,922040067
56090,355803984
56091,550158942
56092,723502764
56093,1306626602
56094,1050200693
56095,1196895149
56096,936808946
56097,1618886920
56098,625870108
56099,1442908440
56100,507127012
56101,695216161
56102,251296926
56103,1414872356
56104,1052602181
56105,1110894641
56106,537444037
56107,2085725216
56108,1642407365
56109,1957989474
56110,731201254
56111,632703114
56112,388294977
56113,372035055
56114,705197652
56115,1043167529
56116,1177406110
56117,247854483
56118,2083055661
56119,595089380
56120,1391502761
56121,855928539
56122,1272236343
56123,1001708664
56124,1654591067
56125,1802813880
56126,1521476685
56127,666624509
56128,893907763
56129,599335989
56130,2107263803
56131,505848539
56132,126550022
56133,10445273
56134,1378558558
56135,326961899
56136,1599421856
56137,149957789
56138,1789081951
56139,297852942
56140,524503983
56141,1378893144
56142,258044163
56143,1231082974
56144,1723144485
56145,163726979
56146,1217650150
56147,2051253769
56148,2027335033
56149,2006338562
56150,431862629
56151,1459897931
56152,381448567
56153,1018750805
56154,753271851
56155,160878006
56156,1870455706
56157,521719625
56158,1246092960
56159,1021900891
56160,228876141
56161,1445056416
56162,311858096
56163,77318831
56164,584380125
56165,2031781818
56166,1435032115
56167,2084085999
56168,2090414232
56169,1814405421
56170,594474335
56171,1034479009
56172,220128937
56173,1570216878
56174,953888805
56175,1235401411
56176,440539936
56177,761795061
56178,1509913000
56179,1425102035
56180,1959239007
56181,1391728047
56182,1606401065
56183,693527161
56184,215732348
56185,30639645
56186,693856324
56187,1884676629
56188,1349642331
56189,1795854834
56190,1930443951
56191,407108226
56192,1054116310
56193,759068168
56194,435889726
56195,2024771778
56196,696985413
56197,670570225
56198,374198790
56199,1586226107
56200,1493219593
56201,1668877460
56202,1753008467
56203,2102409802
56204,1122768714
56205,543738576
56206,1905600194
56207,523363758
56208,550546728
56209,151212757
56210,1296893597
56211,527523361
56212,1765159693
56213,716189342
56214,190169450
56215,1858020013
56216,91405628
56217,148321690
56218,509415623
56219,1869890966
56220,1550993882
56221,30636391
56222,1545258619
56223,543750056
56224,294336966
56225,2112827816
56226,31833571
56227,934442265
56228,408228376
56229,793654316
56230,398661329
56231,1226342501
56232,376776187
56233,969169178
56234,1662293030
56235,588733393
56236,1553008389
56237,1994767419
56238,2030643030
56239,1505122528
56240,2014609306
56241,298233007
56242,2011737356
56243,316283639
56244,1497330655
56245,1448675099
56246,283465707
56247,1367764527
56248,194339248
56249,345251781
56250,6189967
56251,1283814782
56252,1335151608
56253,1625905588
56254,336508246
56255,113697204
56256,1637276661
56257,1618595012
56258,108128977
56259,1467861726
56260,980557745
56261,315990192
56262,1408229015
56263,1931870702
56264,610603328
56265,1982187520
56266,1179995955
56267,418060948
56268,1199449499
56269,1458089938
56270,678350486
56271,264884024
56272,1381873417
56273,1604051969
56274,1983082604
56275,524271870
56276,278217873
56277,1793661012
56278,204077048
56279,1702152265
56280,1962543386
56281,268030184
56282,1627847738
56283,1258203151
56284,1561778875
56285,683761538
56286,336882861
56287,498797207
56288,772166711
56289,1322451848
56290,164251870
56291,1954593591
56292,1213275777
56293,1113374137
56294,2088582729
56295,1466751747
56296,1217424270
56297,553953983
56298,1459136508
56299,95025634
56300,525122971
56301,404387403
56302,1735440626
56303,13887479
56304,469003867
56305,1202011444
56306,320818740
56307,129139225
56308,1007121968
56309,2137678146
56310,1647577204
56311,1361074721
56312,689863472
56313,96333733
56314,1499689078
56315,1178105869
56316,987748443
56317,2080606021
56318,1640507693
56319,2122409271
56320,577443475
56321,153247145
56322,857067711
56323,629226631
56324,356628484
56325,173730149
56326,1619837739
56327,1602851999
56328,258026402
56329,2939772
56330,502180737
56331,374999774
56332,719183948
56333,1340681959
56334,1889449342
56335,779875288
56336,554062505
56337,222255047
56338,618770504
56339,1242932750
56340,1100852242
56341,1007424131
56342,1137221823
56343,1068458783
56344,696390755
56345,643783350
56346,467056812
56347,538473277
56348,1539000127
56349,1697939465
56350,1025066107
56351,1429452280
56352,1404225318
56353,1645626203
56354,304148469
56355,523540757
56356,1773260455
56357,2001414203
56358,166710110
56359,466010174
56360,1714714584
56361,2064019301
56362,2035934984
56363,87468913
56364,1265578169
56365,1112762818
56366,1059706395
56367,1089223092
56368,300910371
56369,763420137
56370,1199298365
56371,1087427309
56372,289673890
56373,1943272973
56374,657333147
56375,190611439
56376,2043600348
56377,1666604937
56378,549211750
56379,1417398107
56380,1330421830
56381,424720048
56382,1103480344
56383,1271470022
56384,8612879
56385,321587635
56386,485142152
56387,1526122442
56388,845885078
56389,1056914445
56390,1988547234
56391,1494459317
56392,313216121
56393,1916730306
56394,1409288683
56395,735397709
56396,1427290214
56397,1558051002
56398,1770877208
56399,665285241
56400,808476678
56401,988444163
56402,781363420
56403,800574652
56404,1193750617
56405,1972201283
56406,1657979406
56407,960072901
56408,1451184144
56409,1611153531
56410,1362407566
56411,534340717
56412,805529089
56413,388321804
56414,1445889938
56415,348161884
56416,1002102997
56417,2036996408
56418,978734441
56419,446256243
56420,760529848
56421,129869854
56422,1820934755
56423,120682182
56424,1131134358
56425,2094799795
56426,1238130547
56427,1452311391
56428,315294190
56429,601938572
56430,792058181
56431,1500260537
56432,1392337770
56433,248324520
56434,1364929846
56435,1981540715
56436,2019250859
56437,1332957778
56438,124654653
56439,452395828
56440,1155516871
56441,1716676192
56442,1197568099
56443,1042281727
56444,1789617502
56445,387266986
56446,1010950222
56447,1866931810
56448,884062138
56449,2105019375
56450,1171217477
56451,968400507
56452,1696884713
56453,1876182800
56454,2134207371
56455,1052670947
56456,888309293
56457,1391695470
56458,303320213
56459,1744336601
56460,2080107214
56461,1016628130
56462,227564
56463,1108805312
56464,184631529
56465,933046766
56466,221732423
56467,1342620208
56468,1341512754
56469,1337635890
56470,737451750
56471,778521812
56472,1788506748
56473,1715142978
56474,1217672958
56475,1834942432
56476,1098710602
56477,1133309883
56478,690239509
56479,318934158
56480,1234649684
56481,111633983
56482,991710877
56483,1513200697
56484,475107086
56485,1106730343
56486,588433398
56487,118075656
56488,1475427527
56489,1879254515
56490,590988108
56491,1195912558
56492,2032898742
56493,193102142
56494,1441399506
56495,1989033994
56496,2146947987
56497,1421022968
56498,540592027
56499,1531712215
56500,892792887
56501,1195465761
56502,1662404488
56503,217533075
56504,2017666786
56505,1708070871
56506,663530124
56507,1450866214
56508,167424473
56509,1356370875
56510,1438289015
56511,2094231236
56512,1398891141
56513,528034391
56514,1359004307
56515,1676284925
56516,408500470
56517,302922678
56518,985034007
56519,349846613
56520,1611211143
56521,1954498769
56522,1657267699
56523,418363980
56524,1472029023
56525,752918941
56526,1121722123
56527,634818250
56528,2101448996
56529,133102339
56530,620896740
56531,890092227
56532,1481741452
56533,110182558
56534,1548816692
56535,135320007
56536,615795242
56537,901852471
56538,352070233
56539,174349508
56540,1214285405
56541,721836945
56542,1969741095
56543,1192355111
56544,1429975883
56545,1346275626
56546,753852039
56547,998797046
56548,2073690519
56549,1573850197
56550,1972475930
56551,1569642901
56552,1951449696
56553,1394982626
56554,1076258294
56555,1250028114
56556,1742664859
56557,1332210025
56558,886877317
56559,1180715004
56560,1970483768
56561,427166113
