,data_value
1986,1891039470
1987,1105334396
1988,975170921
1989,1715594321
1990,1493233194
1991,1076661482
1992,958261590
1993,1865780872
1994,950155986
1995,349106694
1996,472177333
1997,2107701911
1998,1837112290
1999,1645014422
2000,1831916031
2001,850712745
2002,547905994
2003,1480251715
2004,453696122
2005,1299788461
2006,384803115
2007,373335517
2008,790351478
2009,648328116
2010,1819472628
2011,413679814
2012,422222253
2013,475059779
2014,1192421290
2015,147097922
2016,1736879717
2017,1622384175
2018,1370762027
2019,498149219
2020,2137934229
2021,95983217
2022,41457265
2023,923464049
2024,1834253307
2025,976592762
2026,930530359
2027,532013286
2028,966746720
2029,1682613184
2030,2131148143
2031,57562418
2032,33914206
2033,1172658244
2034,1942360819
2035,2138150377
2036,1619016179
2037,312697874
2038,998836443
2039,1072193220
2040,1843100832
2041,255569602
2042,1094870133
2043,124420322
2044,890403226
2045,884140569
2046,837090209
2047,1845509157
2048,296960769
2049,1179745336
2050,73793474
2051,1013824682
2052,1017885035
2053,951601514
2054,1295447452
2055,1345742857
2056,1985066179
2057,505927255
2058,2100656261
2059,17179288
2060,1276734132
2061,90562143
2062,915317015
2063,1918395203
2064,1847231261
2065,172493873
2066,456607069
2067,736743031
2068,1824728300
2069,1135053036
2070,298077099
2071,148352836
2072,1658530717
2073,796552113
2074,1212107662
2075,861508224
2076,1532431233
2077,2107425244
2078,1821784158
2079,1816498765
2080,1459899943
2081,1949602156
2082,1980830888
2083,695854454
2084,1791792201
2085,1241452950
2086,14585414
2087,865247832
2088,97972484
2089,1907995744
2090,1258738361
2091,242028591
2092,1577919170
2093,1646399267
2094,1364013711
2095,1981136981
2096,2044630934
2097,1591212987
2098,1110537245
2099,1084712671
2100,1056958501
2101,783446664
2102,1824239139
2103,1491104749
2104,1114974662
2105,342434816
2106,1941121149
2107,324804318
2108,709064698
2109,1800418108
2110,1611432750
2111,733630292
2112,855608749
2113,868329247
2114,1192112628
2115,634581480
2116,1416049650
2117,788424134
2118,1014423054
2119,149158305
2120,517901205
2121,1046112659
2122,1826196160
2123,1676490572
2124,1386485873
2125,1675353654
2126,1082160191
2127,1890984169
2128,2088538965
2129,137194686
2130,1265359835
2131,779388268
2132,1322698102
2133,1101409135
2134,1558070209
2135,1428564223
2136,117089151
2137,934855826
2138,249666154
2139,1948358717
2140,1405200387
2141,2110617850
2142,1845922217
2143,1877099707
2144,1825690347
2145,1154959539
2146,149266473
2147,1108204508
2148,2036615654
2149,636126001
2150,1405613492
2151,792776947
2152,1073496888
2153,94396965
2154,954356784
2155,851002965
2156,244282470
2157,2076952555
2158,1696383291
2159,648857820
2160,941127925
2161,2078419988
2162,1367563373
2163,374890911
2164,325886370
2165,988474618
2166,854985991
2167,963459038
2168,2064632067
2169,1286037279
2170,855109768
2171,2042597737
2172,312134381
2173,971017351
2174,1059756977
2175,1581703578
2176,1496404466
2177,761465079
2178,452567396
2179,892598665
2180,1793674965
2181,1425074205
2182,697502230
2183,2044482562
2184,526468296
2185,490674864
2186,459672575
2187,61763575
2188,124729660
2189,891567753
2190,432025991
2191,255898618
2192,1569658769
2193,363539860
2194,1764730874
2195,43976268
2196,1611607808
2197,1156012538
2198,589240232
2199,1668883056
2200,318673693
2201,1245353517
2202,459677492
2203,2087947454
2204,1770469734
2205,718888958
2206,1736766178
2207,980218672
2208,910660026
2209,693918159
2210,1971621915
2211,143148636
2212,1111020085
2213,1840729710
2214,973637894
2215,718542753
2216,1202753510
2217,1602776614
2218,469448585
2219,1762657020
2220,1864102977
2221,1023337327
2222,843606774
2223,1479334894
2224,1180541815
2225,982323565
2226,1254164758
2227,1049868401
2228,2093082812
2229,1212552195
2230,417287495
2231,166941903
2232,1756004314
2233,1993439045
2234,1998074208
2235,1465357214
2236,1559455564
2237,902486517
2238,1483703743
2239,133876473
2240,218846496
2241,935354269
2242,1766880276
2243,807995120
2244,305113384
2245,321014737
2246,1495846555
2247,1714136709
2248,1088763955
2249,990897740
2250,496018014
2251,1651051490
2252,134805145
2253,816469755
2254,1008103172
2255,1409700259
2256,1351580377
2257,1723604342
2258,2081574041
2259,1164030675
2260,1525266711
2261,1497749019
2262,1182635507
2263,780818238
2264,1721497930
2265,211894240
2266,185883099
2267,313908684
2268,1576852376
2269,964159733
2270,812814992
2271,1399615975
2272,764424730
2273,1811980583
2274,91292878
2275,132694852
2276,1484785614
2277,608921910
2278,1412054990
2279,1199163136
2280,1777602286
2281,1234875544
2282,1398080082
2283,1410638817
2284,945370354
2285,1628742002
2286,1912228504
2287,886608367
2288,1162309871
2289,1344520774
2290,1181653457
2291,828506316
2292,776883516
2293,1641615594
2294,364173803
2295,1213030815
2296,527872609
2297,280653536
2298,1676159605
2299,2029134316
2300,212521788
2301,1726101513
2302,23039343
2303,1201459291
2304,1983863125
2305,377534074
2306,1823281227
2307,1206692453
2308,1940899008
2309,2080130979
2310,741797587
2311,584989011
2312,461067319
2313,882511370
2314,212948876
2315,2045426016
2316,1681255359
2317,851482919
2318,1403764998
2319,83510952
2320,888929899
2321,303002333
2322,40741278
2323,1811387110
2324,1521043693
2325,1364991352
2326,221094449
2327,290884439
2328,616437542
2329,284856097
2330,1298782085
2331,1949359522
2332,238854373
2333,558827146
2334,849891781
2335,71836932
2336,1600608870
2337,1614426373
2338,1816851457
2339,1688046021
2340,823028947
2341,1859678054
2342,271397325
2343,1643554263
2344,1953031218
2345,193014827
2346,1521657485
2347,1198530816
2348,1416761721
2349,1049197711
2350,1498548190
2351,1666816428
2352,1933019754
2353,330934468
2354,1035986584
2355,1797711849
2356,866994119
2357,187619766
2358,491252700
2359,634521571
2360,1157147473
2361,843601668
2362,1270572168
2363,329472570
2364,1603899165
2365,1051989419
2366,376460809
2367,1803301046
2368,987965468
2369,1016566228
2370,1423489930
2371,373639441
2372,1514490758
2373,513887011
2374,2052582459
2375,1734621893
2376,796079153
2377,365559125
2378,97516119
2379,1463174531
2380,1297462771
2381,1701988669
2382,42097576
2383,1070602087
2384,164504751
2385,469714678
2386,1308844114
2387,263674009
2388,2134211599
2389,1204316966
2390,1290215520
2391,23609818
2392,929980554
2393,1952742805
2394,1056230691
2395,273843135
2396,700015215
2397,2084265311
2398,434388649
2399,1894138747
2400,397018461
2401,880846074
2402,1361713126
2403,1166280983
2404,174651382
2405,1273089960
2406,423488499
2407,93405557
2408,32901948
2409,1022399275
2410,947393436
2411,131263051
2412,1348386266
2413,1442996840
2414,2100258211
2415,524938934
2416,618223800
2417,1721045675
2418,1000264225
2419,290178501
2420,1941278393
2421,1323438190
2422,780922956
2423,1569277501
2424,1955902051
2425,1657733342
2426,2140534222
2427,176615884
2428,2019528701
2429,1361052289
2430,317842525
2431,1166902106
2432,1775168287
2433,1483622720
2434,26730023
2435,104934077
2436,854595228
2437,248958964
2438,2042959272
2439,1026394398
2440,1485415706
2441,554023986
2442,1018086782
2443,1607214268
2444,138840088
2445,1180998503
2446,819776929
2447,245115929
2448,1129092861
2449,1638791218
2450,1905078560
2451,479105
2452,218899645
2453,170254418
2454,659027233
2455,165904082
2456,90646533
2457,77387412
2458,1997742285
2459,1118939134
2460,254126129
2461,927948956
2462,66120296
2463,1470630849
2464,933338983
2465,1035531873
2466,1360144593
2467,506677828
2468,50193270
2469,1886847907
2470,346294275
2471,183971712
2472,1928125922
2473,341148979
2474,826081125
2475,1852713851
2476,1545460481
2477,1107172020
2478,1782640350
2479,1195535853
2480,462361958
2481,923553533
2482,1155938013
2483,418253787
2484,1357279203
2485,2006611552
2486,1087344902
2487,1231626703
2488,1959974863
2489,731232201
2490,1130833082
2491,1425704027
2492,556829988
2493,1731035494
2494,1532389483
2495,800329880
2496,1502032758
2497,599124026
2498,1041086158
2499,1925465357
2500,1031404295
2501,1241980627
2502,2058371354
2503,2015015865
2504,1505073072
2505,381756066
2506,695313787
2507,751360834
2508,2046214744
2509,1960894290
2510,1272265237
2511,1243465274
2512,1423391027
2513,176428084
2514,299336394
2515,1297621252
2516,1621165937
2517,846478907
2518,470258808
2519,1113581614
2520,833955658
2521,1696395598
2522,1536600608
2523,2066283716
2524,2002371753
2525,872803266
2526,827109772
2527,1827373098
2528,382374936
2529,1821257440
2530,2099728069
2531,700934322
2532,2088128539
2533,2062372349
2534,698068896
2535,1697086539
2536,2077990159
2537,1493820471
2538,1727950282
2539,1573659230
2540,1130822367
2541,1113996080
2542,1485433523
2543,1460743780
2544,340148077
2545,1693475814
2546,654598192
2547,496283178
2548,1585933967
2549,390763838
2550,584870434
2551,1932383035
2552,2141208100
2553,927805505
2554,2070887863
2555,236062582
2556,208563106
2557,2010086637
2558,1703246317
2559,2042832392
2560,506789109
2561,746682631
2562,554143520
2563,884084316
2564,1358000368
2565,1187589214
2566,1482813427
2567,1944553543
2568,1520068300
2569,1997892507
2570,899734247
2571,487611715
2572,674572993
2573,427518563
2574,702693246
2575,1289443673
2576,1004550944
2577,688928491
2578,754649855
2579,317864128
2580,1864347875
2581,498295976
2582,677050455
2583,937878554
2584,1813360652
2585,1865116902
2586,945446040
2587,819926586
2588,313393896
2589,1617262401
2590,597107121
2591,2015389953
2592,821811195
2593,961413166
2594,1151093260
2595,2063181359
2596,1035550027
2597,145365743
2598,1319269620
2599,2037770912
2600,1413872903
2601,368367088
2602,1271285764
2603,33288681
2604,74257410
2605,1775617308
2606,1659854307
2607,1175406851
2608,1933116112
2609,230103297
2610,962808746
2611,1914446888
2612,1146437279
2613,2081868817
2614,33763594
2615,2059014994
2616,1628525523
2617,1857818862
2618,1781424685
2619,95435885
2620,1690857776
2621,1472400640
2622,1963465302
2623,1564231169
2624,6030988
2625,296553729
2626,583953430
2627,1502266909
2628,1082654750
2629,719966542
2630,1606246100
2631,1033876416
2632,317948037
2633,1426030529
2634,1161076846
2635,355309666
2636,97059084
2637,1569239007
2638,422472315
2639,1526908578
2640,1667998281
2641,1246768693
2642,1586257335
2643,1432918247
2644,765316114
2645,1605192389
2646,1798748695
2647,1898532316
2648,93936203
2649,2080913773
2650,1405055792
2651,1933164476
2652,1389855906
2653,391206597
2654,152190292
2655,160362063
2656,1189769000
2657,207944025
2658,1420835504
2659,1432523796
2660,1549045365
2661,907539158
2662,488887613
2663,1142218211
2664,311019165
2665,2097449012
2666,241621877
2667,321518150
2668,364302973
2669,1849117395
2670,1458444230
2671,1160196013
2672,64097394
2673,993816979
2674,1736089852
2675,12503978
2676,798747663
2677,2019232959
2678,1044717337
2679,546832943
2680,2002967180
2681,1206349019
2682,1747688468
2683,1320731835
2684,1967453124
2685,24005148
2686,1820167461
2687,1854506710
2688,1965554241
2689,453820510
2690,491231922
2691,500552722
2692,841086549
2693,722871083
2694,1737267302
2695,266712321
2696,544061503
2697,558090880
2698,1212150886
2699,1593423614
2700,1488853103
2701,1518992747
2702,1854798638
2703,1743507389
2704,803983555
2705,1580539025
2706,1816241668
2707,2029654629
2708,576367730
2709,398530735
2710,1251371981
2711,269102244
2712,1834658379
2713,1702073591
2714,1206257030
2715,1818759980
2716,883396226
2717,1419621355
2718,1477100953
2719,1219214747
2720,189380631
2721,12739062
2722,1051914582
2723,394312166
2724,1303324487
2725,1360525209
2726,1771157595
2727,898745464
2728,160996385
2729,1964237263
2730,1480320654
2731,299587912
2732,2007919647
2733,1156404763
2734,2026074631
2735,1679843686
2736,837232682
2737,952157318
2738,241097450
2739,1221143996
2740,1154495544
2741,2059515406
2742,1647032935
2743,897802747
2744,1768974926
2745,362281479
2746,1093250310
2747,663809184
2748,1818073476
2749,73765442
2750,751569573
2751,1798587936
2752,1556218696
2753,1355886923
2754,1552567701
2755,85892358
2756,468835797
2757,1657094170
2758,1999063672
2759,162664846
2760,1681682712
2761,1268217343
2762,916779297
2763,1631882255
2764,1250223938
2765,874058738
2766,1146230738
2767,1938255918
2768,2024944558
2769,1681466406
2770,1881749462
2771,676093678
2772,623850328
2773,603397743
2774,411770493
2775,903525315
2776,2122721397
2777,1237743018
2778,1419582572
2779,703845573
2780,1835964846
2781,528003340
2782,566387376
2783,792585269
2784,1085175291
2785,68418563
2786,1307270910
2787,1879584618
2788,62247388
2789,1149028839
2790,1982076615
2791,1165922659
2792,1676307396
2793,1695610887
2794,1551882830
2795,447852007
2796,389401014
2797,1260980464
2798,512402819
2799,492993943
2800,503922673
2801,1596166668
2802,1413368729
2803,1845743461
2804,513335410
2805,1391596745
2806,671064775
2807,1503712950
2808,1650348107
2809,868494218
2810,1778744571
2811,1691096469
2812,1451583732
2813,1756920407
2814,1052349303
2815,639991781
2816,698319876
2817,667168091
2818,1361630817
2819,1837087362
2820,150234133
2821,2105461654
2822,763573046
2823,1458999321
2824,895419134
2825,1982795034
2826,1739854724
2827,1088325160
2828,1622358955
2829,981393563
2830,1770228106
2831,542737780
2832,985700119
2833,1757499719
2834,860661456
2835,589760209
2836,1724060534
2837,658296448
2838,549432700
2839,556119643
2840,1210352695
2841,1991551751
2842,697409376
2843,77730972
2844,324163699
2845,1349573075
2846,684784499
2847,1192803009
2848,1665213774
2849,1646162394
2850,118825708
2851,1986547453
2852,1235381598
2853,826173124
2854,25303908
2855,1964662801
2856,1388747857
2857,1186172885
2858,424583552
2859,1025352058
2860,434356878
2861,990520596
2862,469014929
2863,232916703
2864,221159770
2865,1799356978
2866,1003078135
2867,1814812236
2868,2012627748
2869,186700783
2870,1940574801
2871,1577414832
2872,1290761781
2873,849148058
2874,1989554471
2875,612871252
2876,2133209876
2877,963177747
2878,160446103
2879,1432592951
2880,416812312
2881,2133063509
2882,444944294
2883,1284273896
2884,2095826317
2885,1237599461
2886,707707695
2887,1085141527
2888,1787078452
2889,125639358
2890,962628222
2891,1621868232
2892,1404107878
2893,1828178992
2894,366887704
2895,1078443733
2896,1078465284
2897,1841726247
2898,1716733673
2899,1239410615
2900,865056272
2901,202954438
2902,238762704
2903,1514506904
2904,1947515155
2905,948112274
2906,35887780
2907,2074495871
2908,175492984
2909,2111846504
2910,1846045483
2911,2029387859
2912,427237986
2913,693130394
2914,213238598
2915,1986728694
2916,1587570888
2917,1375084576
2918,2043132696
2919,1629527927
2920,74271943
2921,120583389
2922,678422729
2923,1844743388
2924,2137235797
2925,1199771347
2926,918966526
2927,2120699692
2928,1780603816
2929,1090497310
2930,434179095
2931,1448240902
2932,971820161
2933,1742797324
2934,697131634
2935,939453096
2936,182441528
2937,2055567998
2938,903338359
2939,2048886642
2940,1032342789
2941,1869630059
2942,231118744
2943,1483348192
2944,1579169493
2945,2074135183
2946,1425238465
2947,1313331954
2948,280324752
2949,19796997
2950,535560741
2951,313308455
2952,2139985789
2953,112008125
2954,1856259302
2955,1912809223
2956,1074878186
2957,1801476544
2958,1961850005
2959,1902718793
2960,1463250475
2961,2035677402
2962,1407866999
2963,1826882445
2964,534859969
2965,14915228
2966,1874498393
2967,1952570651
2968,1911706642
2969,1738293480
2970,1442827779
2971,778817579
2972,718770632
2973,295418591
2974,644462785
2975,305950002
2976,2031849356
2977,1853232216
2978,153737047
2979,1317526389
2980,628094137
2981,1275354744
2982,1286427893
2983,2109971802
2984,1217487733
2985,1289497133
2986,904666221
2987,1309920082
2988,1760350881
2989,1801168255
2990,704594243
2991,1964875211
2992,1305615673
2993,1637738831
2994,740119620
2995,1958052733
2996,1648767489
2997,1688050778
2998,1652488175
2999,903792658
3000,1792292314
3001,669447088
3002,1487858856
3003,1806031436
3004,1960599038
3005,2115819221
3006,544488583
3007,1929184133
3008,1600791350
3009,172271444
3010,238575000
3011,255099177
3012,705077425
3013,1168217928
3014,898203289
3015,278490486
3016,958665878
3017,250790904
3018,537107027
3019,660606009
3020,787895541
3021,118691516
3022,578729931
3023,5222617
3024,2054414368
3025,97528037
3026,1195725503
3027,963740656
3028,80380108
3029,1222030848
3030,1820629261
3031,1025208474
3032,1713005979
3033,1273984174
3034,1848255688
3035,610866326
3036,1978518045
3037,531025972
3038,1812414323
3039,1386241997
3040,401931777
3041,27934100
3042,65210270
3043,1191790518
3044,1422936768
3045,1560888587
3046,437902251
3047,261090233
3048,1172736868
3049,827800670
3050,1056472405
3051,1771910073
3052,372342907
3053,1942779433
3054,910535575
3055,1996775258
3056,1422839055
3057,1446252919
3058,865550928
3059,962705457
3060,1133516237
3061,97203329
3062,134172160
3063,1109898264
3064,1629233506
3065,1837188056
3066,1725529954
3067,1987915428
3068,1213414921
3069,1150336853
3070,1927248012
3071,1712738394
3072,1105198553
3073,241998309
3074,1706493597
3075,28280147
3076,466455633
3077,29940670
3078,1776563070
3079,1195965807
3080,1126021381
3081,604086180
3082,667078378
3083,1883049143
3084,1735403288
3085,1762691977
3086,1223599548
3087,1484870522
3088,1999824431
3089,1341791159
3090,1066248602
3091,545657661
3092,1574910796
3093,2094324017
3094,588587860
3095,2039308004
3096,1159554877
3097,1317921877
3098,1369676184
3099,1403663664
3100,263560401
3101,1135191581
3102,607972683
3103,884669763
3104,1412814693
3105,2117393498
3106,1168948548
3107,477498982
3108,663928495
3109,1549698204
3110,986303604
3111,393843103
3112,1259370389
3113,1245892854
3114,886003712
3115,1277541903
3116,1165951391
3117,1086476130
3118,738170211
3119,1161865365
3120,1869015666
3121,2135467756
3122,1389452120
3123,399184182
3124,578523466
3125,313131329
3126,1414664601
3127,1138383022
3128,646600119
3129,315046660
3130,927393032
3131,764855583
3132,1272341297
3133,1681938040
3134,1195184616
3135,2100114641
3136,884626361
3137,460236527
3138,1367629313
3139,2049813160
3140,1989789896
3141,2061367474
3142,1092377483
3143,2097411567
3144,2095548082
3145,893533990
3146,1004073026
3147,1979745227
3148,310188559
3149,1826330776
3150,1043000847
3151,1353683732
3152,2031950799
3153,468447297
3154,1185426312
3155,858033489
3156,1394245727
3157,975073014
3158,723222944
3159,1272552859
3160,986415775
3161,392324235
3162,1098377948
3163,9220466
3164,705732654
3165,1645475121
3166,923326825
3167,492805595
3168,703943691
3169,26039805
3170,1000411951
3171,971996853
3172,439782555
3173,388090976
3174,1072254269
3175,1447759531
3176,2100284542
3177,1088553897
3178,275202574
3179,796965914
3180,601476143
3181,910418542
3182,1147294769
3183,1449479894
3184,891519964
3185,445320919
3186,973638973
3187,1530213090
3188,84805006
3189,668829364
3190,1733149139
3191,297005838
3192,599724716
3193,1052170084
3194,980026569
3195,1227617382
3196,146183472
3197,1436401683
3198,1011953020
3199,809961783
3200,2114123156
3201,1045747133
3202,1346727092
3203,1804642311
3204,506064124
3205,463468228
3206,1455367457
3207,1812384762
3208,515879387
3209,1795506667
3210,2067031945
3211,583234562
3212,2000406449
3213,1187081350
3214,1210518023
3215,1557525395
3216,931724162
3217,1109180902
3218,1276054376
3219,1656191402
3220,1358481398
3221,1635016962
3222,1436446850
3223,1382220885
3224,2022488459
3225,1660052390
3226,649497898
3227,882693637
3228,736185342
3229,1527199845
3230,1004211721
3231,265858500
3232,533254207
3233,460859292
3234,718163981
3235,1245316771
3236,868248965
3237,2031989132
3238,428126626
3239,729377627
3240,879913695
3241,875871435
3242,79707791
3243,1991416400
3244,1922384777
3245,490729120
3246,905230425
3247,1713902834
3248,119464011
3249,1582456471
3250,1283767672
3251,781911349
3252,1965782601
3253,1348594301
3254,1250626166
3255,1229783888
3256,1837199534
3257,448016517
3258,1783845352
3259,1530107317
3260,727398431
3261,553021491
3262,475990504
3263,372200197
3264,90156542
3265,804014732
3266,1856389186
3267,2021682243
3268,670698606
3269,262410280
3270,1269391194
3271,2112192662
3272,633959943
3273,57799720
3274,111752757
3275,2066162825
3276,1796496596
3277,681438666
3278,559109471
3279,36839600
3280,365311320
3281,1664418680
3282,1272480086
3283,594761273
3284,686010044
3285,851582411
3286,692867716
3287,52195314
3288,114086109
3289,863243140
3290,433240144
3291,843814094
3292,816323862
3293,519196003
3294,412857016
3295,1183046778
3296,571716264
3297,1226114796
3298,35486885
3299,1716964093
3300,1895369535
3301,793010569
3302,1948974411
3303,1292562831
3304,1305351792
3305,1241568451
3306,38283035
3307,1427622193
3308,817504295
3309,105769007
3310,1758010932
3311,358675821
3312,723196545
3313,1172286864
3314,375072892
3315,998493391
3316,544526721
3317,976810519
3318,2136337227
3319,1733315264
3320,34220343
3321,925105782
3322,1012750503
3323,785208819
3324,359741927
3325,1089834674
3326,1912670180
3327,1336428546
3328,1477810863
3329,49582184
3330,866085403
3331,1049436575
3332,505328446
3333,386647285
3334,1405974581
3335,860674028
3336,872494445
3337,783185497
3338,836154442
3339,1345457341
3340,1821670693
3341,1145409051
3342,1123714426
3343,1261536719
3344,1737109680
3345,1420934305
3346,1947120014
3347,121240099
3348,1458207051
3349,2094866939
3350,144300939
3351,1997515973
3352,1902591672
3353,937480037
3354,1593102178
3355,53681559
3356,1896011547
3357,396339950
3358,895505699
3359,1756833326
3360,1022580034
3361,1640471455
3362,908039798
3363,6370536
3364,1431664977
3365,932039941
3366,1886438454
3367,341640759
3368,1050412794
3369,1387072782
3370,900613878
3371,1981128211
3372,902069087
3373,1764945736
3374,1150283134
3375,792470119
3376,1344139069
3377,1128866056
3378,913711251
3379,407182911
3380,1040037048
3381,1494239904
3382,315285397
3383,1529526263
3384,1218911782
3385,243602108
3386,553131051
3387,1126744925
3388,703401472
3389,1040169240
3390,1744341469
3391,1417258802
3392,622319341
3393,1163554994
3394,76476335
3395,1373967549
3396,653743634
3397,87283144
3398,1057048461
3399,442863876
3400,589133656
3401,1978034726
3402,2022440377
3403,1197137371
3404,1125499843
3405,69243532
3406,1270077255
3407,541433083
3408,1218815185
3409,1997162383
3410,1462660392
3411,604934192
3412,1406676380
3413,150619119
3414,895221486
3415,696809636
3416,274896268
3417,445082490
3418,1162677
3419,384227690
3420,103707795
3421,491327113
3422,913251603
3423,2089168652
3424,1148158939
3425,779798702
3426,419288569
3427,1502153036
3428,938487296
3429,911845979
3430,1315814403
3431,966910340
3432,1315115949
3433,497722536
3434,2057082416
3435,1438757043
3436,982011178
3437,1494557765
3438,1652312264
3439,1598627866
3440,1475273820
3441,798684053
3442,929401164
3443,399101839
3444,1763515309
3445,1914228874
3446,1738347407
3447,1611827056
3448,337672928
3449,654266400
3450,971322148
3451,19369487
3452,209456775
3453,718905543
3454,769553847
3455,922089627
3456,772038036
3457,1741049549
3458,615769252
3459,1176781812
3460,2063917350
3461,1829201889
3462,1273006786
3463,161245127
3464,745519182
3465,1632986761
3466,1504961783
3467,1040605322
3468,1838137946
3469,249560973
3470,1851057537
3471,124616268
3472,340362197
3473,1222626442
3474,1988351863
3475,1543866020
3476,1927701774
3477,2062218714
3478,183116035
3479,1120801978
3480,1497260865
3481,1985294428
3482,1280884291
3483,1122366857
3484,415060042
3485,489825579
3486,857143615
3487,282196942
3488,1210967520
3489,1885306486
3490,235418701
3491,977991373
3492,1786701928
3493,2078784946
3494,148726912
3495,919529914
3496,337024236
3497,435967109
3498,1118644554
3499,1681210662
3500,1232586412
3501,728723059
3502,823400794
3503,856869810
3504,1906328291
3505,383185469
3506,322274603
3507,1016075525
3508,1946750451
3509,1824007195
3510,455316463
3511,2146429611
3512,1847546084
3513,1808148944
3514,1326722239
3515,1821481881
3516,1978897163
3517,319110350
3518,418990924
3519,1904269572
3520,822821909
3521,722078416
3522,502298128
3523,871470118
3524,720896462
3525,2057874520
3526,645286452
3527,397359483
3528,2023489918
3529,266303218
3530,842941242
3531,497386973
3532,431407825
3533,1349815117
3534,902334904
3535,669612274
3536,49344411
3537,196512914
3538,1559092834
3539,958051707
3540,1406406326
3541,128384757
3542,139358280
3543,1817763608
3544,1938706732
3545,686947218
3546,2026417035
3547,1122623882
3548,418673176
3549,692590804
3550,180997272
3551,1751521443
3552,21182586
3553,1316164052
3554,1861562628
3555,619370106
3556,889429600
3557,1408882364
3558,46786171
3559,1967574713
3560,171408845
3561,1969651785
3562,412899868
3563,548352170
3564,1615599426
3565,384694538
3566,897290971
3567,1073394090
3568,532258260
3569,588570384
3570,568981222
3571,1464219536
3572,596668274
3573,156355645
3574,95501685
3575,592078227
3576,1428744094
3577,868591465
3578,1157094635
3579,701172063
3580,1134213337
3581,1168090152
3582,1600544595
3583,1499973260
3584,1516849243
3585,1573297810
3586,1685633932
3587,1008005706
3588,441850467
3589,2089960629
3590,732533959
3591,2081364192
3592,1329260031
3593,251093525
3594,474530743
3595,1940499823
3596,607624741
3597,1506891703
3598,117936111
3599,1157805820
3600,1795097874
3601,418875935
3602,2145510459
3603,508772663
3604,120347493
3605,177506656
3606,1207483272
3607,506994478
3608,225210251
3609,1596688907
3610,320699085
3611,1532280172
3612,1890881429
3613,728264016
3614,1401258121
3615,1374002015
3616,1567396248
3617,2117025143
3618,1376170961
3619,65556297
3620,1687627247
3621,1288884030
3622,1456207491
3623,1570156784
3624,415251196
3625,1202337690
3626,1814343222
3627,2016955392
3628,995123555
3629,995589770
3630,1781347905
3631,1953297085
3632,995932885
3633,1137673687
3634,1079816111
3635,1585712884
3636,1218977492
3637,1572354141
3638,1063471251
3639,1764638172
3640,1720936521
3641,1852755517
3642,1648501823
3643,1927732991
3644,821910716
3645,1904650552
3646,1470606269
3647,1170545460
3648,576627128
3649,1049459171
3650,1200023179
3651,165245754
3652,1518210787
3653,1880393145
3654,2129318749
3655,1084003558
3656,361080031
3657,763163754
3658,1546952011
3659,688676619
3660,591009128
3661,1870228766
3662,87162452
3663,1605589031
3664,1640933296
3665,344557985
3666,394693736
3667,1850902681
3668,1098720914
3669,998433220
3670,1342645597
3671,112125415
3672,1210974914
3673,74639957
3674,1710747442
3675,290771777
3676,165748167
3677,27615422
3678,1813515981
3679,834762072
3680,1795972119
3681,616812990
3682,1015826023
3683,1077486401
3684,354150909
3685,1164406678
3686,1119803529
3687,1568237443
3688,1252927860
3689,1634396002
3690,1735264390
3691,1593657365
3692,1418320913
3693,990872503
3694,742825613
3695,1650979418
3696,1349088031
3697,1358848614
3698,725869935
3699,1234622609
3700,1489460276
3701,185477526
3702,2054043186
3703,217831684
3704,753881010
3705,1604254158
3706,1750668646
3707,1088533831
3708,1566119414
3709,389420337
3710,418820233
3711,1736595531
3712,645438391
3713,167452442
3714,1195533368
3715,1574205215
3716,230253697
3717,992572320
3718,506039499
3719,916192295
3720,676468614
3721,625047523
3722,596569672
3723,579619299
3724,1495602207
3725,327523693
3726,81360795
3727,1044456783
3728,1037713734
3729,257967912
3730,1040613255
3731,456794604
3732,1859037784
3733,1843038575
3734,1685514461
3735,48878831
3736,1477441095
3737,500610241
3738,1979571832
3739,1457317961
3740,1940586897
3741,944210929
3742,683278188
3743,370731770
3744,282971653
3745,794217851
3746,1568772835
3747,47553931
3748,396095499
3749,178881010
3750,1751534376
3751,370189976
3752,2067644972
3753,969297499
3754,1338073476
3755,1232200716
3756,1267873889
3757,78064156
3758,1469888451
3759,243486631
3760,1275134665
3761,2140152468
3762,901572887
3763,1750711558
3764,661113339
3765,1665235618
3766,1676472603
3767,1782417236
3768,335143717
3769,247379379
3770,1017407164
3771,2144703711
3772,1852461127
3773,795511231
3774,1913719966
3775,529977120
3776,1915935734
3777,1624792790
3778,1067070188
3779,985815975
3780,1600681943
3781,803883715
3782,1767144152
3783,164374875
3784,1019500941
3785,512755639
3786,783197995
3787,1275125769
3788,328668998
3789,1605503760
3790,469727224
3791,1853817771
3792,1875870162
3793,571514779
3794,2100975226
3795,894821043
3796,1331793233
3797,1828849933
3798,429794650
3799,562176480
3800,1331692665
3801,877330180
3802,1027785732
3803,1613708656
3804,664644832
3805,139494946
3806,802958252
3807,810972995
3808,1446235758
3809,985977988
3810,123926898
3811,1626261848
3812,78281098
3813,157088913
3814,987542451
3815,175065292
3816,218779394
3817,1169003790
3818,920818558
3819,314313782
3820,728916765
3821,670332087
3822,169748440
3823,1672950702
3824,1444765319
3825,126480327
3826,238396280
3827,1044235551
3828,1265006486
3829,868052278
3830,1316587734
3831,1537392973
3832,1505473224
3833,1077463242
3834,281280384
3835,1187916895
3836,1023160980
3837,1810967175
3838,850817367
3839,1255452945
