,data_value
23701,1912810074
23702,1021058333
23703,640225180
23704,977295639
23705,52554887
23706,1729314515
23707,69674191
23708,481475302
23709,103755674
23710,2035265498
23711,1014053793
23712,950376876
23713,957598030
23714,457923550
23715,1862005773
23716,103224400
23717,1217204592
23718,812640641
23719,634770192
23720,1155929886
23721,565597027
23722,1743785793
23723,47972643
23724,1884910008
23725,1025651939
23726,244361323
23727,1401327895
23728,962903595
23729,429107836
23730,853150246
23731,2128541314
23732,2123529994
23733,558312521
23734,1602694518
23735,1848150398
23736,1371111802
23737,1548948029
23738,346382417
23739,782771509
23740,202142694
23741,1347650056
23742,696725125
23743,1200652684
23744,433784165
23745,227429229
23746,827045585
23747,299657544
23748,757735229
23749,924164926
23750,1695196888
23751,679328969
23752,1409745135
23753,1719545723
23754,274363746
23755,1387800344
23756,1397748050
23757,140291220
23758,1669316509
23759,1560438590
23760,739540711
23761,1323519203
23762,1498643821
23763,409320297
23764,1933360819
23765,829157647
23766,725136721
23767,769212016
23768,358390284
23769,1757090401
23770,318070680
23771,241134802
23772,512669271
23773,1929031018
23774,2127490770
23775,6621749
23776,893734526
23777,1505414625
23778,1840284144
23779,1742758096
23780,652363154
23781,314449694
23782,129654344
23783,2038294816
23784,878599636
23785,1754943166
23786,1839472523
23787,518969636
23788,970268319
23789,673226386
23790,364188125
23791,1637622173
23792,294966725
23793,1266546970
23794,447107673
23795,885015149
23796,2087609985
23797,1595741828
23798,826908916
23799,791568999
23800,1269943266
23801,1838627387
23802,1728481512
23803,901495228
23804,1948695441
23805,1084068723
23806,1136127498
23807,1698080966
23808,119451638
23809,2102389659
23810,451959148
23811,418628500
23812,264051819
23813,306369110
23814,568031988
23815,608797454
23816,1557722171
23817,1474995114
23818,1989089160
23819,1121075223
23820,2064209223
23821,1877990311
23822,1060860933
23823,2123009228
23824,213629860
23825,1422118061
23826,355756521
23827,1515889445
23828,1032180629
23829,1797741544
23830,869815887
23831,1158368569
23832,1747985736
23833,1632954323
23834,1302293318
23835,726364033
23836,710705219
23837,1022419434
23838,152158936
23839,592963366
23840,893617732
23841,416340302
23842,521543854
23843,1165174412
23844,1806826621
23845,441770235
23846,1422035648
23847,1380078905
23848,1236480166
23849,1978244030
23850,979994720
23851,1824994583
23852,756323572
23853,621720303
23854,42436931
23855,870153793
23856,546258980
23857,1659643659
23858,1677463243
23859,2050813427
23860,1994528499
23861,639630095
23862,768960740
23863,642781191
23864,946931357
23865,1103311883
23866,627174001
23867,741589056
23868,1813997348
23869,2046051181
23870,535697803
23871,471246163
23872,1031000404
23873,891434333
23874,960300000
23875,2132728540
23876,899456136
23877,1595859772
23878,725572491
23879,556322904
23880,1904297348
23881,1556939808
23882,1382103300
23883,1795213871
23884,838884133
23885,2097839106
23886,1246022560
23887,1443690724
23888,1919452974
23889,1746054026
23890,1280310220
23891,1917404099
23892,1788157370
23893,1839053841
23894,923978429
23895,1123350540
23896,1824077472
23897,535492176
23898,1177265144
23899,436638437
23900,187602860
23901,1205486376
23902,198939842
23903,474302301
23904,1581855369
23905,783680420
23906,536285535
23907,786736109
23908,1387104024
23909,1014680000
23910,295860320
23911,858162817
23912,1618522276
23913,1308625647
23914,1378782070
23915,953049416
23916,1465555756
23917,1098789284
23918,11423704
23919,1149544320
23920,1203318965
23921,1052029170
23922,1577108275
23923,1240491720
23924,1825995908
23925,1682033791
23926,1351258730
23927,1333433651
23928,1926530891
23929,347120562
23930,789395001
23931,1156171162
23932,1393460599
23933,139007444
23934,2017107349
23935,851912652
23936,1605215491
23937,1913235122
23938,803462731
23939,1367134101
23940,1961708933
23941,1862586295
23942,883104160
23943,137788775
23944,251168819
23945,1659574502
23946,738577214
23947,700640362
23948,64265505
23949,1582293707
23950,439823088
23951,1289911820
23952,872444209
23953,768565716
23954,1633492692
23955,629832458
23956,415598431
23957,971515947
23958,50337787
23959,673710616
23960,1684845158
23961,1194617685
23962,312494401
23963,249951361
23964,1150543605
23965,950424161
23966,2107627273
23967,1212611492
23968,1216009906
23969,1660494936
23970,1560579961
23971,510051160
23972,1385462067
23973,408746042
23974,685502591
23975,1672571172
23976,1438227529
23977,1428327718
23978,462846736
23979,1306727101
23980,1979259320
23981,1670770507
23982,1387973013
23983,1408217322
23984,331912569
23985,457086125
23986,78534900
23987,261569492
23988,1287079201
23989,1128671828
23990,1532358660
23991,1717588163
23992,1005686947
23993,669530319
23994,189632053
23995,840340210
23996,2068887377
23997,438811380
23998,164041964
23999,1838829249
24000,193698113
24001,2020890602
24002,1357779141
24003,250088072
24004,93614938
24005,494689065
24006,783957958
24007,1916274951
24008,1031139786
24009,1209605565
24010,1144044933
24011,1931164472
24012,1065062098
24013,563462166
24014,894741147
24015,1415372842
24016,1779230386
24017,1382012442
24018,1733964249
24019,290813155
24020,1636740414
24021,58829762
24022,1421341181
24023,2076207814
24024,1633111984
24025,1406913334
24026,311708354
24027,1473530016
24028,467912332
24029,888697719
24030,1860432951
24031,2059962712
24032,37112825
24033,2071092314
24034,370941466
24035,1318742877
24036,1377361225
24037,1333562701
24038,402033752
24039,443325077
24040,2039631668
24041,1621302067
24042,734095860
24043,1909020150
24044,1492736733
24045,735023754
24046,1745586483
24047,1381033309
24048,1669858347
24049,1734911847
24050,1830644327
24051,1320409661
24052,1749525160
24053,631755964
24054,708426843
24055,1426591294
24056,2093583145
24057,2099507379
24058,1756909333
24059,803760471
24060,1607705744
24061,203676451
24062,2075000932
24063,793576719
24064,1552443135
24065,448164105
24066,1894192347
24067,1497539163
24068,1037768292
24069,1464575340
24070,1199363390
24071,573799609
24072,427555034
24073,12597333
24074,539256071
24075,625755970
24076,864898264
24077,1963858206
24078,316256551
24079,1971063517
24080,1986077688
24081,457649605
24082,1595633645
24083,1769377057
24084,803968187
24085,692575299
24086,992314357
24087,467252239
24088,268304324
24089,675460306
24090,1213172163
24091,974606506
24092,227574857
24093,1122418923
24094,822248997
24095,1389673655
24096,826732947
24097,385492108
24098,1759763384
24099,1709164333
24100,1854507033
24101,1552576759
24102,1263800925
24103,1997660667
24104,1915367393
24105,488695260
24106,975662680
24107,694419861
24108,174662414
24109,67114379
24110,2043123937
24111,1703876623
24112,419016877
24113,994087092
24114,132767635
24115,928167580
24116,393396214
24117,80582217
24118,67666782
24119,1029706647
24120,1509297117
24121,985458483
24122,2143506347
24123,491245819
24124,1904703980
24125,103657896
24126,1440718072
24127,1217846297
24128,53898407
24129,2107298557
24130,2088285552
24131,1848256018
24132,1048997940
24133,1163460983
24134,446006390
24135,720612361
24136,1682805580
24137,1525589814
24138,818017035
24139,2086399786
24140,428016217
24141,1929007244
24142,1984567027
24143,1299939433
24144,2128774587
24145,29040723
24146,1522824993
24147,544896027
24148,74568804
24149,29322014
24150,496376959
24151,1058032549
24152,64205055
24153,1350416963
24154,61955241
24155,1770624165
24156,1412626673
24157,2039888865
24158,1702921938
24159,1828924109
24160,526158922
24161,920382130
24162,1540006271
24163,100145741
24164,374801464
24165,1966918340
24166,13501907
24167,1123349497
24168,587994103
24169,1366572
24170,1690232070
24171,996368225
24172,221454770
24173,1041450990
24174,1486413095
24175,1415257031
24176,1199699683
24177,1783115924
24178,282490167
24179,1654737961
24180,587607135
24181,388437501
24182,37073540
24183,1189695383
24184,754264807
24185,37632135
24186,396130956
24187,685703524
24188,525151442
24189,1846678285
24190,167118939
24191,1236209874
24192,1029204137
24193,71355795
24194,129603879
24195,679907974
24196,1817128568
24197,556089939
24198,1613779727
24199,1639943808
24200,2009427882
24201,1510303164
24202,1132079988
24203,1162563138
24204,1207300188
24205,1282577829
24206,1864790967
24207,176640100
24208,664448988
24209,793364385
24210,578613842
24211,1532422402
24212,1199973086
24213,1709248131
24214,1735774027
24215,1932251390
24216,335567235
24217,1288454147
24218,1751626363
24219,471537267
24220,956341591
24221,525444285
24222,2091497792
24223,1135837588
24224,1465907052
24225,638794373
24226,807709585
24227,371196967
24228,1223696362
24229,837930891
24230,278284858
24231,576791429
24232,1882148894
24233,470578596
24234,2018154330
24235,1988147416
24236,317783071
24237,2093257422
24238,3371403
24239,780933776
24240,1599734240
24241,22934783
24242,239911602
24243,537462033
24244,604800078
24245,633937708
24246,1181233038
24247,345280190
24248,1305761072
24249,457404761
24250,1466676070
24251,234565258
24252,712523998
24253,1034727760
24254,612564504
24255,941520384
24256,858768641
24257,1740816590
24258,1953697304
24259,2025793157
24260,84313066
24261,1608709513
24262,684584458
24263,802923400
24264,389876264
24265,1595196565
24266,1845891830
24267,1740607274
24268,1352940822
24269,51400971
24270,819071343
24271,488848202
24272,969196338
24273,1426735654
24274,1155942202
24275,1940843513
24276,48422068
24277,736319763
24278,1497037420
24279,1346336206
24280,117357626
24281,1542416810
24282,736007378
24283,1676202467
24284,2131005374
24285,585112974
24286,1256401551
24287,587098868
24288,1703390795
24289,1850782661
24290,142760288
24291,1077634106
24292,1694403306
24293,541284544
24294,1809337589
24295,1992347292
24296,1810292823
24297,1911868655
24298,351346932
24299,1157811801
24300,1678188518
24301,170005621
24302,1992005189
24303,667128389
24304,1338204093
24305,185603741
24306,866252176
24307,470405129
24308,309531987
24309,1170659337
24310,434519998
24311,1819861340
24312,695799716
24313,686912558
24314,2040293896
24315,524739254
24316,1069889713
24317,1318261200
24318,1978407836
24319,1467946654
24320,484021261
24321,245878037
24322,834199502
24323,2863537
24324,294687568
24325,683376339
24326,935987038
24327,1238577399
24328,610754773
24329,1638090886
24330,1351842097
24331,1511284142
24332,1243473370
24333,1037643467
24334,1861598245
24335,574692172
24336,10886269
24337,887512200
24338,465904109
24339,1004053517
24340,1635719737
24341,1376526165
24342,1228107716
24343,1052009857
24344,1941434492
24345,1365289128
24346,1009089109
24347,1778946708
24348,958616970
24349,1223469769
24350,1759768244
24351,1030582577
24352,1792308054
24353,647688254
24354,2131810296
24355,961799445
24356,816760013
24357,1513782545
24358,613439198
24359,580409680
24360,1096254876
24361,249594815
24362,284203379
24363,117955958
24364,2034797427
24365,1958706579
24366,1473637981
24367,1245076228
24368,1617638679
24369,2139034752
24370,1328560400
24371,1066326907
24372,2021215780
24373,1662539790
24374,514156146
24375,1229926928
24376,1189840146
24377,444640078
24378,1101294913
24379,1074956917
24380,1741400710
24381,324408177
24382,169229117
24383,305331976
24384,1666035129
24385,455560415
24386,1331529112
24387,682927695
24388,1121212199
24389,413892700
24390,1697086614
24391,905756511
24392,1953553775
24393,432188436
24394,1270158660
24395,1626935019
24396,991104454
24397,2075689028
24398,901491623
24399,987752412
24400,967542957
24401,1988067160
24402,1196600992
24403,1082098993
24404,1888882701
24405,283141244
24406,191249973
24407,2084721934
24408,1322766466
24409,40819339
24410,7108739
24411,1069085972
24412,1774683601
24413,939759287
24414,1672416360
24415,1949230199
24416,318645598
24417,577308317
24418,1503263933
24419,1502586489
24420,1042675274
24421,446133342
24422,431202479
24423,106950518
24424,300262668
24425,363128781
24426,1858534365
24427,620219223
24428,2037908046
24429,814932754
24430,1664862345
24431,1482183390
24432,381994811
24433,631130555
24434,1207677440
24435,1812004617
24436,1474269234
24437,1618379238
24438,1832039451
24439,2022933684
24440,2145926802
24441,1195158419
24442,1391014590
24443,588848589
24444,1909154648
24445,1152237898
24446,238083392
24447,1985500666
24448,697701744
24449,1351478489
24450,117854763
24451,1944891455
24452,1717719317
24453,2093950448
24454,2136576116
24455,322489058
24456,1724060945
24457,125632112
24458,1162240436
24459,1194502712
24460,604497414
24461,806531072
24462,1173204366
24463,657125086
24464,1389463751
24465,168493112
24466,204906627
24467,437700652
24468,119544163
24469,1212439748
24470,1006259259
24471,1505394619
24472,6417277
24473,1974327481
24474,1708394141
24475,563391613
24476,347844636
24477,1592814389
24478,1135707421
24479,1323374012
24480,1896033859
24481,677032456
24482,348458172
24483,847140094
24484,525384622
24485,1717907660
24486,659645488
24487,1303294457
24488,1128652832
24489,719667435
24490,258930291
24491,1960153442
24492,833634457
24493,1653629889
24494,335933754
24495,162561896
24496,1865741717
24497,1574834508
24498,267434839
24499,460205972
24500,1350839389
24501,151450972
24502,1312224941
24503,808828054
24504,1076019229
24505,1663269426
24506,477396439
24507,1037935305
24508,534365833
24509,2056319151
24510,253121801
24511,1148983038
24512,756982076
24513,2078660914
24514,162734680
24515,1173505841
24516,1632564546
24517,1569928429
24518,735198376
24519,281513265
24520,2118283426
24521,763926875
24522,674634629
24523,1734564722
24524,529983459
24525,1280223912
24526,2035579623
24527,500513771
24528,875418174
24529,439650851
24530,1463412048
24531,135093398
24532,1322883616
24533,572071367
24534,316361073
24535,500727154
24536,1394754663
24537,1054283885
24538,2071676589
24539,1710486257
24540,1130549795
24541,1600790176
24542,418745796
24543,769412065
24544,1277847895
24545,361956836
24546,1327285619
24547,2065604250
24548,1775612358
24549,1815473264
24550,549637574
24551,317567740
24552,1872965061
24553,1302070858
24554,1279321571
24555,1094185841
24556,37505787
24557,336890474
24558,850614095
24559,1333133619
24560,1262402937
24561,1721066047
24562,2138465562
24563,1815699513
24564,960862186
24565,748146701
24566,819347483
24567,243128403
24568,1581578301
24569,462317598
24570,1641796824
24571,555235742
24572,13287241
24573,2035151073
24574,1189112854
24575,1730589821
24576,1554198974
24577,92957764
24578,1099230556
24579,206560982
24580,1846193135
24581,435592240
24582,281063114
24583,1353864225
24584,783594381
24585,133317966
24586,403922778
24587,44756053
24588,15434214
24589,1555279980
24590,1551045998
24591,1077802363
24592,220391899
24593,1764455919
24594,1365418189
24595,881456857
24596,835836027
24597,102880253
24598,1452277039
24599,833701972
24600,1135364034
24601,953921032
24602,575501221
24603,117645114
24604,2062264577
24605,1620777668
24606,50253741
24607,1060359835
24608,338420339
24609,614130444
24610,359144341
24611,625890287
24612,1476107816
24613,1708193836
24614,1602547653
24615,222582057
24616,2066937851
24617,1300826868
24618,824144138
24619,1760096713
24620,1266310935
24621,141665379
24622,704848884
24623,1029014820
24624,226378686
24625,321824265
24626,1870632315
24627,1916983935
24628,656953841
24629,866300077
24630,377377046
24631,809895962
24632,2138201758
24633,1379165005
24634,146355838
24635,1493812224
24636,1081380879
24637,2029648370
24638,2099989761
24639,1842173175
24640,2133086477
24641,1717497103
24642,1788038043
24643,1631875909
24644,335098554
24645,16324419
24646,2071717171
24647,1027341326
24648,698307238
24649,1124860934
24650,136676791
24651,108365034
24652,446762150
24653,926300703
24654,1327540032
24655,1142455072
24656,457280155
24657,294102312
24658,1657392709
24659,154964631
24660,769988546
24661,1730401762
24662,2003112445
24663,533982938
24664,1829461863
24665,1587178362
24666,290728217
24667,594455034
24668,1232505868
24669,844514541
24670,1334514281
24671,337648413
24672,575347427
24673,2144847035
24674,1191670556
24675,949641646
24676,1599010687
24677,189025122
24678,423950839
24679,1032425220
24680,416334133
24681,788621431
24682,17133875
24683,1942797706
24684,1867466504
24685,146225463
24686,1616712231
24687,1346828868
24688,1715535848
24689,1381509967
24690,2008997615
24691,451264059
24692,1544694096
24693,1968147470
24694,362245361
24695,1613775744
24696,1200052894
24697,327841536
24698,528896172
24699,578177996
24700,2104842077
24701,2013521925
24702,232663071
24703,352021225
24704,1672666018
24705,915509794
24706,1397598341
24707,1039001632
24708,494900188
24709,1711101533
24710,883017914
24711,1657694749
24712,136430700
24713,1236059779
24714,1142222139
24715,336241871
24716,975732222
24717,1737289753
24718,289949868
24719,58443444
24720,956774725
24721,1358020946
24722,2110501666
24723,701418421
24724,508312779
24725,691907265
24726,407907840
24727,764605322
24728,362023595
24729,2088425687
24730,23993390
24731,151981729
24732,535987849
24733,388370682
24734,1907518107
24735,1309172508
24736,29425302
24737,1253390218
24738,344836546
24739,1014065438
24740,649589971
24741,1753913122
24742,1383659935
24743,1265534984
24744,693313291
24745,334032495
24746,158247998
24747,1237176295
24748,1079827264
24749,1493174458
24750,226500848
24751,672112442
24752,748680865
24753,1500939817
24754,1248822707
24755,258987039
24756,2026257679
24757,890936344
24758,1986982831
24759,642967676
24760,523535457
24761,71489908
24762,100046664
24763,130361018
24764,1288751650
24765,1127632303
24766,467966547
24767,793812017
24768,1322610422
24769,1946892308
24770,1977552658
24771,560384266
24772,1409328533
24773,1987129065
24774,290004300
24775,1525785849
24776,1135454596
24777,790862452
24778,649085430
24779,1146232838
24780,2008546274
24781,935987094
24782,1993552999
24783,778971441
24784,443661379
24785,1609095437
24786,883453692
24787,623380725
24788,971828868
24789,1637473913
24790,1939243008
24791,96996273
24792,215265849
24793,316822973
24794,1362278332
24795,1471827180
24796,318925316
24797,1874676843
24798,1467397394
24799,1963731149
24800,2066459182
24801,1517718424
24802,1741110212
24803,343279998
24804,770453916
24805,164279708
24806,256747147
24807,857182625
24808,390618859
24809,1785082604
24810,1766857220
24811,1434996298
24812,458569422
24813,1020471531
24814,882413004
24815,505081931
24816,255789681
24817,1851222453
24818,883074836
24819,2030666341
24820,2068337482
24821,26186652
24822,1120442035
24823,1108671874
24824,1046225917
24825,1420836361
24826,1120855669
24827,1870563412
24828,2116532820
24829,1948747356
24830,595668177
24831,1731649736
24832,1450321911
24833,1764053982
24834,71657065
24835,532508582
24836,1033278421
24837,451593153
24838,254236857
24839,1793205433
24840,661647008
24841,2102563313
24842,885749286
24843,1655167285
24844,721783725
24845,1115199051
24846,157559554
24847,938551039
24848,1947982847
24849,1800897658
24850,2141998936
24851,1222913381
24852,1465571179
24853,1930223622
24854,1410226097
24855,1203629258
24856,1479448398
24857,1237484009
24858,367336481
24859,1476996676
24860,1254634965
24861,2045801356
24862,1878438615
24863,2141365143
24864,1665778131
24865,1039271489
24866,132290286
24867,1882468602
24868,2104808025
24869,1306752834
24870,1803663405
24871,373848175
24872,1656343281
24873,1449929775
24874,446946855
24875,210459969
24876,972246819
24877,921414177
24878,1417689076
24879,1306393829
24880,697519749
24881,1776361090
24882,1066844845
24883,1310833178
24884,60005256
24885,354239487
24886,233221980
24887,1560658886
24888,540582930
24889,201752772
24890,1748192109
24891,451665999
24892,1951825765
24893,1856257258
24894,266511180
24895,1434293338
24896,696502255
24897,733053283
24898,1318429971
24899,179114289
24900,1611691073
24901,438640532
24902,153267926
24903,1556738568
24904,83922754
24905,627995379
24906,1684405297
24907,1994781220
24908,1194683159
24909,2040440810
24910,1756204127
24911,651615825
24912,1842562617
24913,589148544
24914,974265770
24915,300297058
24916,1807763729
24917,597813077
24918,1142755005
24919,214830953
24920,1145417704
24921,431262004
24922,1806399594
24923,732247965
24924,1646581897
24925,1215246546
24926,340286817
24927,793371084
24928,664121488
24929,580290682
24930,966745432
24931,906430480
24932,960166035
24933,2013153372
24934,1476215910
24935,94824300
24936,1118767805
24937,1606567840
24938,1610158537
24939,1543814184
24940,116513931
24941,975796212
24942,592891450
24943,887499649
24944,1219868355
24945,250200518
24946,1899763730
24947,1614181609
24948,1940911444
24949,807561795
24950,337120403
24951,1193580372
24952,1377432376
24953,145607596
24954,1799124195
24955,140928327
24956,20551353
24957,702171404
24958,1993330803
24959,265860425
24960,763336267
24961,455235126
24962,393321550
24963,1256506881
24964,1120253692
24965,1166004802
24966,244985571
24967,1966251851
24968,1067459030
24969,1148073879
24970,1059486722
24971,340043274
24972,930723883
24973,376181558
24974,430853694
24975,628769682
24976,1782471295
24977,1279491679
24978,50815919
24979,192602301
24980,1182320713
24981,404662989
24982,1996883943
24983,351893807
24984,2078750289
24985,2086055608
24986,803811745
24987,532569841
24988,414095437
24989,1996256938
24990,2136083767
24991,951803884
24992,2078744078
24993,1534854650
24994,1926213569
24995,1398734643
24996,1774207447
24997,868272819
24998,1460909943
24999,1790981234
25000,1616357662
25001,801517260
25002,2112819862
25003,41920642
25004,1799028094
25005,727132516
25006,827842781
25007,200948584
25008,1914338302
25009,820537712
25010,1871080095
25011,435114544
25012,1044539577
25013,265266256
25014,1856881009
25015,48071502
25016,1594805022
25017,1705802093
25018,829302574
25019,2125929032
25020,515428331
25021,628431221
25022,1117304306
25023,71310265
25024,61333554
25025,2024443782
25026,74919714
25027,1552657176
25028,1165316034
25029,314853801
25030,141980111
25031,322563089
25032,964667124
25033,1704915744
25034,1756981733
25035,777232263
25036,88129162
25037,442857630
25038,1308622967
25039,1295718771
25040,689729863
25041,1668986374
25042,1500600864
25043,1380971347
25044,377049335
25045,1692668660
25046,1700716448
25047,2102112443
25048,1122341608
25049,1968130673
25050,1733117825
25051,1595974340
25052,779268348
25053,1130970406
25054,1437670924
25055,1242617068
25056,25941865
25057,1526243320
25058,881427811
25059,842217600
25060,1213803033
25061,1999973205
25062,290464899
25063,801171275
25064,1734307295
25065,537222835
25066,1334127693
25067,612003929
25068,573868865
25069,1239856173
25070,1629386577
25071,916152003
25072,1852053559
25073,882951789
25074,1480038844
25075,2030986290
25076,903085722
25077,1044901050
25078,1705990258
25079,55031563
25080,1296212684
25081,1145229981
25082,1999779799
25083,1832021132
25084,1568166814
25085,2050704523
25086,1625871748
25087,1641451183
25088,825892647
25089,1445274446
25090,344697229
25091,162530274
25092,1011254301
25093,2095257791
25094,200848738
25095,711329111
25096,1143465445
25097,593551449
25098,891909192
25099,1431319925
25100,1612404546
25101,1799894060
25102,361309350
25103,965640771
25104,2074338388
25105,1569222950
25106,2040505996
25107,1993612023
25108,794877161
25109,45318054
25110,1966064266
25111,50594599
25112,2081045556
25113,440585860
25114,552920055
25115,1930304918
25116,64817384
25117,1209065161
25118,2073255081
25119,269058905
25120,324172344
25121,949485410
25122,1047181502
25123,610820616
25124,1705507030
25125,1093359774
25126,1918245317
25127,832240157
25128,1217560164
25129,888757362
25130,690639664
25131,232593289
25132,531096248
25133,354419882
25134,922855416
25135,1669992502
25136,1223412491
25137,355512561
25138,517655694
25139,618378648
25140,1715020459
25141,1133943227
25142,2045687587
25143,82609637
25144,1176613337
25145,2096534570
25146,688514102
25147,1155607503
25148,996642827
25149,39153978
25150,536667703
25151,1428119367
25152,2010071793
25153,92192278
25154,456400255
25155,1863278423
25156,354350592
25157,328581112
25158,1504203066
25159,516990445
25160,84469129
25161,369483673
25162,1389671899
25163,1867016265
25164,582069637
25165,387889136
25166,425990305
25167,1891777613
25168,125068717
25169,719638462
25170,592910366
25171,661271826
25172,933489954
25173,682571246
25174,793083676
25175,1645848544
25176,1814437194
25177,1517879657
25178,174793300
25179,871532771
25180,66693017
25181,2076312440
25182,1784786750
25183,325551375
25184,739932428
25185,347224172
25186,1432068902
25187,375035605
25188,2070349439
25189,748147380
25190,1945532821
25191,643409123
25192,2121694062
25193,1281659600
25194,439329178
25195,836294478
25196,779647905
25197,218444417
25198,750201873
25199,584429917
25200,1021784077
25201,371917477
25202,1698738499
25203,1041580322
25204,1920496978
25205,1015052089
25206,1617687063
25207,530794649
25208,1454396794
25209,775956344
25210,56694781
25211,645367672
25212,120915400
25213,525644827
25214,1334911677
25215,520901705
25216,2096656680
25217,1705555258
25218,347044874
25219,1591343418
25220,1002399868
25221,350730588
25222,717304987
25223,996420987
25224,967816405
25225,1444475841
25226,361820850
25227,1824244941
25228,1383359043
25229,1717959853
25230,428293009
25231,501486814
25232,1981855988
25233,256646215
25234,114842698
25235,1583699731
25236,1542098435
25237,220532884
25238,657460489
25239,2129470576
25240,165361408
25241,1082158303
25242,1583004197
25243,916591138
25244,1073723451
25245,1378622268
25246,1157947895
25247,1900278030
25248,139265847
25249,83203974
25250,1724253974
25251,1060363875
25252,388960060
25253,847066296
25254,107449926
25255,1506223029
25256,1554739510
25257,959028974
25258,951673625
25259,893686821
25260,1619576470
25261,1340587463
25262,335083130
25263,1581802137
25264,363162582
25265,404938685
25266,253302738
25267,1648999887
25268,1860301937
25269,55420935
25270,2127022072
25271,869703386
25272,236761258
25273,1748932508
25274,697749219
25275,719720471
25276,44424391
25277,1547576008
25278,562263551
25279,1114624592
25280,1451951744
25281,935007958
25282,229198386
25283,1427190928
25284,515045350
25285,1651595940
25286,1399537815
25287,421484386
25288,797771854
25289,440637391
25290,341512571
25291,1876028313
25292,1262386160
25293,1536329896
25294,605516392
25295,381179298
25296,402077942
25297,1446116883
25298,39739150
25299,312260104
25300,1923976216
25301,1242877387
25302,116164716
25303,391367894
25304,616962050
25305,911036507
25306,553201907
25307,11266184
25308,1548241878
25309,1559800672
25310,2092883573
25311,302346507
25312,1669106444
25313,843726867
25314,1026328349
25315,468935133
25316,1035756569
25317,1932957322
25318,1164772794
25319,1067833150
25320,2050034187
25321,1927954013
25322,910602489
25323,372418257
25324,1726857500
25325,1529440715
25326,274304389
25327,220764475
25328,1894022592
25329,236668881
25330,1396215049
25331,2020530105
25332,2109231943
25333,983584955
25334,1967162811
25335,887330168
25336,499850596
25337,527856305
25338,2013268562
25339,729692705
25340,1655527578
25341,326173215
25342,590675564
25343,302834972
25344,520196148
25345,9366704
25346,1394996601
25347,1890472545
25348,1337155249
25349,1346917364
25350,1127398487
25351,617915166
25352,2073747311
25353,1237154406
25354,606588616
25355,821983447
25356,2101567274
25357,1379647813
25358,1709847956
25359,2138219914
25360,1895472840
25361,2058441083
25362,1170847031
25363,1974838240
25364,173011537
25365,1522231892
25366,1848848332
25367,782696650
25368,206389248
25369,304758328
25370,512221733
25371,523197057
25372,436817630
25373,773987863
25374,1500351738
25375,234363685
25376,988998997
25377,623425715
25378,273443882
25379,55130776
25380,15058326
25381,1043202222
25382,720204876
25383,715816580
25384,1930088904
25385,1659326135
25386,1374112839
25387,1326616686
25388,404316165
25389,1351156342
25390,346107630
25391,1995384011
25392,1537293707
25393,444683147
25394,2011930530
25395,166693209
25396,1573250063
25397,222753273
25398,880976631
25399,388518205
25400,599667319
25401,16480936
25402,742404051
25403,786130620
25404,1484515766
25405,460170936
25406,1726268533
25407,1798923451
25408,1572790563
25409,1012044324
25410,1591501817
25411,2082107988
25412,281420908
25413,1935630501
25414,436660374
25415,2050078073
25416,111415766
25417,957336858
25418,1542318326
25419,131685350
25420,645300113
25421,616270998
25422,1846065627
25423,1699212006
25424,1374239641
25425,745969244
25426,1264410877
25427,1468253972
25428,944477531
25429,341105597
25430,603702663
25431,1075582210
25432,1824295560
25433,1570499085
25434,1592971155
25435,631467168
25436,1819435993
25437,1280954442
25438,308399659
25439,1387933812
25440,1172707722
25441,569695831
25442,889563466
25443,1027500651
25444,143757991
25445,225483930
25446,1925321788
25447,1062211676
25448,711188308
25449,1402554016
25450,1752485075
25451,1767084708
25452,540158193
25453,1301614761
25454,44374475
25455,821853447
25456,1149531022
25457,1712482871
25458,395261732
25459,844525195
25460,1597360767
25461,802040644
25462,1093671107
25463,541682671
25464,120598535
25465,396342020
25466,149447034
25467,349428423
25468,137604285
25469,656304501
25470,1837050662
25471,595099936
25472,1736990427
25473,1154091130
25474,1447214945
25475,894871667
25476,1513278811
25477,1724900035
25478,543026726
25479,1765705018
25480,924259180
25481,1820067767
25482,576842838
25483,518960432
25484,1642054322
25485,1859153409
25486,2014427036
25487,1449977376
25488,1570080867
25489,987439331
25490,135674285
25491,1960681639
25492,1611857627
25493,647071288
25494,1993726227
25495,2045626245
25496,2084572006
25497,237328124
25498,807205027
25499,1759199687
25500,594739747
25501,83378634
25502,2109049258
25503,442919976
25504,1990115714
25505,278927681
25506,1868055351
25507,130673050
25508,274104957
25509,287900533
25510,1512591587
25511,691186829
25512,1288462865
25513,1774357270
25514,888941953
25515,1801538847
25516,1091953684
25517,1188497419
25518,56928933
25519,1141770842
25520,473420962
25521,100828873
25522,1471777625
25523,745370569
25524,1192333453
25525,512478624
25526,1263877177
25527,922209771
25528,475463414
25529,596533448
25530,822340308
25531,2072245024
25532,850290568
25533,721967172
25534,1186595743
25535,161916811
25536,851623859
25537,801968906
25538,1087782434
25539,1845373811
25540,392686898
25541,1519637675
25542,1528474688
25543,2085502560
25544,1899806838
25545,549756064
25546,483844084
25547,291028100
25548,1455682369
25549,1870120370
25550,820164044
25551,905727832
25552,1506149061
25553,110259927
25554,136893932
25555,1196482066
25556,1993445723
25557,478088967
25558,1118861365
25559,633501326
25560,2130942717
25561,335740880
